Timestamp,Site 100,Site 101,Site 102,Site 103,Site 105,Site 106,Site 107,Site 108,Site 109
2021-01-08 02:00:00,23.0,13.0,16.0,5.0,49.0,12.0,27.0,13.0,10.0
2021-01-08 02:15:00,11.0,7.0,15.0,5.0,29.0,8.0,20.0,14.0,11.0
2021-01-08 02:30:00,14.0,9.0,10.0,2.0,18.0,4.0,12.0,11.0,6.0
2021-01-08 02:45:00,21.0,10.0,10.0,9.0,22.0,8.0,21.0,8.0,15.0
2021-01-08 03:00:00,18.0,10.0,9.0,7.0,21.0,6.0,19.0,12.0,7.0
2021-01-08 03:15:00,13.0,13.0,7.0,8.0,16.0,8.0,19.0,9.0,12.0
2021-01-08 03:30:00,15.0,9.0,10.0,4.0,32.0,10.0,28.0,8.0,12.0
2021-01-08 03:45:00,13.0,20.0,14.0,2.0,16.0,7.0,30.0,8.0,12.0
2021-01-08 04:00:00,8.0,15.0,21.0,2.0,27.0,15.0,41.0,10.0,15.0
2021-01-08 04:15:00,13.0,14.0,31.0,6.0,27.0,19.0,33.0,12.0,21.0
2021-01-08 04:30:00,24.0,33.0,42.0,12.0,43.0,26.0,55.0,13.0,29.0
2021-01-08 04:45:00,26.0,32.0,37.0,16.0,55.0,25.0,56.0,10.0,32.0
2021-01-08 05:00:00,32.0,36.0,50.0,16.0,76.0,30.0,79.0,22.0,34.0
2021-01-08 05:15:00,35.0,39.0,76.0,41.0,120.0,58.0,124.0,24.0,59.0
2021-01-08 05:30:00,73.0,68.0,125.0,66.0,168.0,76.0,200.0,44.0,93.0
2021-01-08 05:45:00,77.0,66.0,128.0,56.0,191.0,109.0,235.0,75.0,117.0
2021-01-08 06:00:00,89.0,74.0,141.0,71.0,221.0,109.0,282.0,71.0,109.0
2021-01-08 06:15:00,102.0,106.0,190.0,91.0,300.0,143.0,394.0,90.0,161.0
2021-01-08 06:30:00,162.0,116.0,276.0,116.0,385.0,177.0,421.0,117.0,208.0
2021-01-08 06:45:00,172.0,120.0,245.0,81.0,383.0,174.0,441.0,131.0,208.0
2021-01-08 07:00:00,151.0,125.0,257.0,126.0,363.0,171.0,418.0,139.0,213.0
2021-01-08 07:15:00,182.0,162.0,303.0,112.0,443.0,194.0,518.0,152.0,233.0
2021-01-08 07:30:00,273.0,169.0,339.0,134.0,510.0,218.0,572.0,193.0,278.0
2021-01-08 07:45:00,260.0,206.0,370.0,166.0,581.0,197.0,651.0,195.0,255.0
2021-01-08 08:00:00,240.0,186.0,338.0,189.0,600.0,239.0,602.0,212.0,302.0
2021-01-08 08:15:00,273.0,233.0,442.0,147.0,645.0,221.0,709.0,242.0,334.0
2021-01-08 08:30:00,293.0,212.0,449.0,135.0,612.0,237.0,680.0,240.0,343.0
2021-01-08 08:45:00,293.0,247.0,440.0,180.0,665.0,265.0,710.0,259.0,378.0
2021-01-08 09:00:00,237.0,244.0,414.0,212.0,626.0,251.0,688.0,198.0,351.0
2021-01-08 09:15:00,279.0,265.0,498.0,215.0,665.0,287.0,0.0,248.0,358.0
2021-01-08 09:30:00,323.0,266.0,522.0,217.0,669.0,336.0,0.0,236.0,407.0
2021-01-08 09:45:00,333.0,287.0,603.0,254.0,634.0,342.0,0.0,241.0,435.0
2021-01-08 10:00:00,296.0,277.0,557.0,256.0,666.0,343.0,0.0,258.0,444.0
2021-01-08 10:15:00,352.0,285.0,581.0,250.0,716.0,374.0,0.0,242.0,491.0
2021-01-08 10:30:00,366.0,330.0,701.0,248.0,691.0,357.0,0.0,251.0,473.0
2021-01-08 10:45:00,361.0,364.0,670.0,281.0,801.0,414.0,0.0,243.0,536.0
2021-01-08 11:00:00,337.0,414.0,642.0,251.0,738.0,364.0,0.0,243.0,478.0
2021-01-08 11:15:00,367.0,365.0,688.0,303.0,760.0,393.0,911.0,275.0,541.0
2021-01-08 11:30:00,390.0,407.0,764.0,252.0,774.0,351.0,858.0,298.0,492.0
2021-01-08 11:45:00,364.0,378.0,731.0,283.0,864.0,366.0,849.0,250.0,533.0
2021-01-08 12:00:00,391.0,369.0,695.0,338.0,783.0,294.0,891.0,257.0,437.0
2021-01-08 12:15:00,370.0,390.0,650.0,303.0,836.0,369.0,905.0,290.0,505.0
2021-01-08 12:30:00,417.0,399.0,634.0,272.0,883.0,343.0,859.0,293.0,494.0
2021-01-08 12:45:00,374.0,390.0,661.0,303.0,849.0,324.0,844.0,270.0,465.0
2021-01-08 13:00:00,413.0,396.0,678.0,290.0,776.0,362.0,843.0,290.0,514.0
2021-01-08 13:15:00,375.0,388.0,736.0,290.0,848.0,363.0,830.0,297.0,506.0
2021-01-08 13:30:00,454.0,363.0,662.0,310.0,791.0,346.0,886.0,276.0,457.0
2021-01-08 13:45:00,363.0,368.0,646.0,276.0,836.0,392.0,879.0,273.0,517.0
2021-01-08 14:00:00,421.0,369.0,716.0,293.0,838.0,347.0,858.0,246.0,483.0
2021-01-08 14:15:00,365.0,367.0,709.0,286.0,833.0,371.0,862.0,280.0,517.0
2021-01-08 14:30:00,375.0,363.0,660.0,295.0,867.0,406.0,894.0,305.0,504.0
2021-01-08 14:45:00,396.0,379.0,693.0,293.0,830.0,412.0,884.0,337.0,510.0
2021-01-08 15:00:00,434.0,423.0,702.0,255.0,868.0,398.0,917.0,294.0,505.0
2021-01-08 15:15:00,452.0,374.0,641.0,294.0,904.0,383.0,1006.0,309.0,511.0
2021-01-08 15:30:00,398.0,424.0,651.0,290.0,850.0,412.0,914.0,345.0,503.0
2021-01-08 15:45:00,441.0,365.0,732.0,285.0,901.0,402.0,1007.0,355.0,512.0
2021-01-08 16:00:00,439.0,386.0,690.0,334.0,962.0,432.0,941.0,351.0,555.0
2021-01-08 16:15:00,440.0,358.0,703.0,305.0,912.0,412.0,1025.0,327.0,511.0
2021-01-08 16:30:00,447.0,381.0,691.0,258.0,892.0,454.0,990.0,320.0,583.0
2021-01-08 16:45:00,463.0,342.0,662.0,279.0,955.0,372.0,998.0,334.0,525.0
2021-01-08 17:00:00,457.0,357.0,634.0,268.0,927.0,415.0,977.0,408.0,568.0
2021-01-08 17:15:00,473.0,397.0,684.0,323.0,970.0,349.0,940.0,357.0,523.0
2021-01-08 17:30:00,480.0,299.0,570.0,248.0,846.0,361.0,984.0,323.0,515.0
2021-01-08 17:45:00,451.0,325.0,542.0,284.0,831.0,346.0,817.0,329.0,449.0
2021-01-08 18:00:00,372.0,326.0,452.0,259.0,741.0,306.0,828.0,340.0,399.0
2021-01-08 18:15:00,354.0,289.0,405.0,238.0,759.0,257.0,721.0,289.0,347.0
2021-01-08 18:30:00,332.0,298.0,388.0,239.0,582.0,264.0,717.0,218.0,361.0
2021-01-08 18:45:00,292.0,250.0,336.0,230.0,554.0,209.0,577.0,280.0,297.0
2021-01-08 19:00:00,246.0,237.0,334.0,207.0,540.0,186.0,543.0,222.0,274.0
2021-01-08 19:15:00,265.0,220.0,285.0,209.0,556.0,188.0,526.0,203.0,286.0
2021-01-08 19:30:00,238.0,202.0,276.0,177.0,475.0,161.0,487.0,183.0,216.0
2021-01-08 19:45:00,203.0,189.0,263.0,158.0,426.0,171.0,437.0,140.0,235.0
2021-01-08 20:00:00,185.0,175.0,207.0,134.0,429.0,156.0,441.0,166.0,225.0
2021-01-08 20:15:00,187.0,136.0,186.0,175.0,392.0,147.0,387.0,162.0,199.0
2021-01-08 20:30:00,176.0,140.0,179.0,130.0,387.0,151.0,386.0,168.0,198.0
2021-01-08 20:45:00,173.0,138.0,211.0,104.0,356.0,116.0,369.0,123.0,171.0
2021-01-08 21:00:00,198.0,131.0,187.0,103.0,357.0,136.0,341.0,134.0,178.0
2021-01-08 21:15:00,207.0,121.0,190.0,79.0,370.0,126.0,394.0,147.0,157.0
2021-01-08 21:30:00,197.0,129.0,212.0,82.0,335.0,123.0,316.0,109.0,171.0
2021-01-08 21:45:00,158.0,98.0,176.0,68.0,337.0,105.0,316.0,112.0,137.0
2021-01-08 22:00:00,186.0,89.0,167.0,81.0,352.0,92.0,319.0,117.0,126.0
2021-01-08 22:15:00,142.0,75.0,125.0,71.0,277.0,85.0,301.0,96.0,110.0
2021-01-08 22:30:00,149.0,72.0,119.0,72.0,265.0,79.0,238.0,74.0,104.0
2021-01-08 22:45:00,138.0,77.0,103.0,83.0,213.0,67.0,206.0,66.0,90.0
2021-01-08 23:00:00,108.0,70.0,78.0,95.0,215.0,59.0,211.0,73.0,69.0
2021-01-08 23:15:00,129.0,57.0,77.0,40.0,209.0,60.0,188.0,69.0,80.0
2021-01-08 23:30:00,75.0,40.0,74.0,21.0,122.0,45.0,145.0,50.0,62.0
2021-01-08 23:45:00,81.0,42.0,63.0,19.0,134.0,47.0,141.0,48.0,56.0
2021-01-09 00:00:00,79.0,40.0,51.0,20.0,106.0,34.0,103.0,49.0,42.0
2021-01-09 00:15:00,46.0,27.0,48.0,26.0,96.0,26.0,97.0,46.0,34.0
2021-01-09 00:30:00,57.0,28.0,34.0,27.0,77.0,31.0,89.0,31.0,37.0
2021-01-09 00:45:00,52.0,28.0,29.0,21.0,94.0,27.0,79.0,35.0,27.0
2021-01-09 01:00:00,44.0,36.0,38.0,22.0,75.0,21.0,56.0,23.0,19.0
2021-01-09 01:15:00,40.0,19.0,40.0,24.0,56.0,24.0,55.0,22.0,25.0
2021-01-09 01:30:00,39.0,32.0,27.0,17.0,66.0,14.0,60.0,22.0,18.0
2021-01-09 01:45:00,29.0,25.0,16.0,14.0,69.0,15.0,60.0,20.0,16.0
2021-01-09 02:00:00,30.0,17.0,17.0,6.0,53.0,16.0,47.0,11.0,21.0
2021-01-09 02:15:00,34.0,18.0,17.0,14.0,35.0,24.0,40.0,20.0,26.0
2021-01-09 02:30:00,25.0,18.0,15.0,16.0,37.0,13.0,36.0,5.0,16.0
2021-01-09 02:45:00,25.0,9.0,9.0,7.0,33.0,11.0,28.0,10.0,14.0
2021-01-09 03:00:00,33.0,8.0,15.0,8.0,30.0,9.0,28.0,4.0,12.0
2021-01-09 03:15:00,18.0,10.0,7.0,9.0,26.0,10.0,28.0,7.0,12.0
2021-01-09 03:30:00,16.0,17.0,26.0,5.0,31.0,14.0,35.0,6.0,15.0
2021-01-09 03:45:00,29.0,17.0,14.0,4.0,25.0,14.0,35.0,15.0,14.0
2021-01-09 04:00:00,17.0,9.0,29.0,5.0,33.0,7.0,37.0,15.0,10.0
2021-01-09 04:15:00,28.0,10.0,22.0,6.0,32.0,14.0,28.0,7.0,16.0
2021-01-09 04:30:00,18.0,23.0,24.0,8.0,27.0,20.0,53.0,11.0,21.0
2021-01-09 04:45:00,19.0,20.0,24.0,8.0,40.0,17.0,47.0,14.0,20.0
2021-01-09 05:00:00,25.0,24.0,41.0,17.0,61.0,26.0,63.0,10.0,26.0
2021-01-09 05:15:00,31.0,17.0,41.0,30.0,69.0,30.0,91.0,15.0,37.0
2021-01-09 05:30:00,40.0,26.0,80.0,29.0,98.0,31.0,100.0,22.0,42.0
2021-01-09 05:45:00,56.0,32.0,57.0,32.0,87.0,44.0,92.0,27.0,39.0
2021-01-09 06:00:00,54.0,28.0,75.0,34.0,95.0,59.0,142.0,27.0,61.0
2021-01-09 06:15:00,67.0,47.0,96.0,49.0,144.0,51.0,169.0,28.0,67.0
2021-01-09 06:30:00,91.0,55.0,128.0,41.0,189.0,88.0,204.0,69.0,120.0
2021-01-09 06:45:00,106.0,58.0,142.0,47.0,202.0,74.0,218.0,61.0,122.0
2021-01-09 07:00:00,126.0,56.0,106.0,58.0,155.0,85.0,212.0,51.0,99.0
2021-01-09 07:15:00,121.0,78.0,165.0,84.0,187.0,100.0,258.0,60.0,143.0
2021-01-09 07:30:00,189.0,74.0,221.0,88.0,264.0,138.0,312.0,86.0,164.0
2021-01-09 07:45:00,148.0,95.0,255.0,105.0,328.0,139.0,355.0,121.0,217.0
2021-01-09 08:00:00,153.0,92.0,268.0,133.0,332.0,164.0,400.0,112.0,203.0
2021-01-09 08:15:00,138.0,135.0,341.0,128.0,382.0,189.0,418.0,117.0,248.0
2021-01-09 08:30:00,230.0,195.0,377.0,166.0,440.0,244.0,554.0,143.0,316.0
2021-01-09 08:45:00,216.0,185.0,395.0,194.0,541.0,215.0,585.0,183.0,312.0
2021-01-09 09:00:00,262.0,199.0,435.0,210.0,482.0,230.0,527.0,174.0,316.0
2021-01-09 09:15:00,277.0,260.0,470.0,199.0,584.0,287.0,627.0,197.0,378.0
2021-01-09 09:30:00,287.0,228.0,478.0,238.0,630.0,302.0,744.0,204.0,407.0
2021-01-09 09:45:00,343.0,291.0,563.0,251.0,709.0,369.0,729.0,237.0,480.0
2021-01-09 10:00:00,334.0,332.0,581.0,279.0,695.0,319.0,726.0,266.0,443.0
2021-01-09 10:15:00,358.0,366.0,617.0,270.0,715.0,341.0,789.0,252.0,460.0
2021-01-09 10:30:00,362.0,342.0,644.0,207.0,694.0,382.0,816.0,266.0,525.0
2021-01-09 10:45:00,360.0,310.0,708.0,263.0,829.0,409.0,861.0,261.0,559.0
2021-01-09 11:00:00,371.0,386.0,732.0,284.0,789.0,373.0,904.0,272.0,541.0
2021-01-09 11:15:00,377.0,344.0,751.0,295.0,807.0,410.0,976.0,258.0,525.0
2021-01-09 11:30:00,406.0,369.0,701.0,304.0,764.0,359.0,995.0,273.0,574.0
2021-01-09 11:45:00,399.0,364.0,753.0,341.0,897.0,362.0,886.0,269.0,523.0
2021-01-09 12:00:00,377.0,377.0,715.0,291.0,807.0,341.0,967.0,286.0,536.0
2021-01-09 12:15:00,348.0,353.0,697.0,304.0,867.0,317.0,949.0,303.0,483.0
2021-01-09 12:30:00,355.0,352.0,672.0,311.0,850.0,347.0,872.0,274.0,521.0
2021-01-09 12:45:00,351.0,401.0,632.0,281.0,795.0,299.0,839.0,273.0,480.0
2021-01-09 13:00:00,373.0,372.0,609.0,279.0,760.0,312.0,806.0,285.0,474.0
2021-01-09 13:15:00,366.0,379.0,597.0,295.0,799.0,300.0,854.0,255.0,455.0
2021-01-09 13:30:00,351.0,373.0,605.0,290.0,727.0,331.0,628.0,233.0,449.0
2021-01-09 13:45:00,380.0,317.0,574.0,291.0,790.0,294.0,798.0,280.0,403.0
2021-01-09 14:00:00,350.0,341.0,595.0,291.0,745.0,320.0,802.0,249.0,422.0
2021-01-09 14:15:00,346.0,314.0,618.0,233.0,733.0,338.0,764.0,229.0,442.0
2021-01-09 14:30:00,343.0,357.0,625.0,272.0,788.0,306.0,752.0,277.0,415.0
2021-01-09 14:45:00,324.0,296.0,515.0,248.0,742.0,381.0,782.0,257.0,464.0
2021-01-09 15:00:00,361.0,344.0,571.0,265.0,763.0,345.0,716.0,249.0,422.0
2021-01-09 15:15:00,315.0,339.0,595.0,300.0,776.0,367.0,801.0,254.0,459.0
2021-01-09 15:30:00,308.0,295.0,568.0,228.0,769.0,344.0,765.0,211.0,450.0
2021-01-09 15:45:00,343.0,277.0,597.0,233.0,743.0,314.0,677.0,249.0,409.0
2021-01-09 16:00:00,334.0,305.0,553.0,228.0,728.0,316.0,767.0,279.0,422.0
2021-01-09 16:15:00,321.0,299.0,548.0,220.0,696.0,365.0,805.0,242.0,455.0
2021-01-09 16:30:00,332.0,275.0,569.0,256.0,717.0,312.0,774.0,239.0,408.0
2021-01-09 16:45:00,324.0,307.0,569.0,244.0,654.0,328.0,741.0,245.0,434.0
2021-01-09 17:00:00,316.0,255.0,555.0,216.0,724.0,305.0,755.0,243.0,423.0
2021-01-09 17:15:00,305.0,259.0,541.0,252.0,777.0,311.0,805.0,309.0,411.0
2021-01-09 17:30:00,326.0,267.0,508.0,226.0,659.0,350.0,808.0,215.0,419.0
2021-01-09 17:45:00,302.0,254.0,488.0,240.0,571.0,281.0,730.0,239.0,384.0
2021-01-09 18:00:00,271.0,240.0,431.0,259.0,604.0,235.0,620.0,225.0,347.0
2021-01-09 18:15:00,322.0,248.0,397.0,218.0,520.0,220.0,684.0,229.0,327.0
2021-01-09 18:30:00,251.0,238.0,346.0,201.0,580.0,204.0,590.0,215.0,279.0
2021-01-09 18:45:00,300.0,224.0,320.0,185.0,438.0,207.0,585.0,217.0,302.0
2021-01-09 19:00:00,250.0,196.0,312.0,172.0,409.0,189.0,494.0,185.0,264.0
2021-01-09 19:15:00,226.0,196.0,294.0,174.0,400.0,163.0,485.0,171.0,236.0
2021-01-09 19:30:00,193.0,202.0,266.0,192.0,347.0,125.0,439.0,161.0,202.0
2021-01-09 19:45:00,197.0,184.0,244.0,160.0,316.0,172.0,383.0,144.0,238.0
2021-01-09 20:00:00,207.0,153.0,235.0,144.0,308.0,140.0,417.0,117.0,206.0
2021-01-09 20:15:00,182.0,152.0,216.0,141.0,308.0,139.0,367.0,132.0,199.0
2021-01-09 20:30:00,194.0,134.0,207.0,124.0,337.0,132.0,334.0,124.0,189.0
2021-01-09 20:45:00,188.0,141.0,192.0,92.0,322.0,123.0,324.0,147.0,175.0
2021-01-09 21:00:00,172.0,118.0,202.0,83.0,307.0,110.0,384.0,132.0,161.0
2021-01-09 21:15:00,167.0,127.0,189.0,98.0,319.0,129.0,362.0,133.0,181.0
2021-01-09 21:30:00,195.0,100.0,194.0,80.0,328.0,129.0,342.0,114.0,158.0
2021-01-09 21:45:00,168.0,81.0,167.0,95.0,286.0,121.0,344.0,114.0,160.0
2021-01-09 22:00:00,176.0,99.0,160.0,76.0,294.0,101.0,334.0,114.0,147.0
2021-01-09 22:15:00,187.0,95.0,159.0,79.0,275.0,104.0,321.0,94.0,140.0
2021-01-09 22:30:00,171.0,94.0,121.0,71.0,256.0,72.0,288.0,97.0,87.0
2021-01-09 22:45:00,156.0,51.0,123.0,69.0,242.0,62.0,243.0,81.0,97.0
2021-01-09 23:00:00,130.0,65.0,123.0,60.0,213.0,63.0,256.0,78.0,82.0
2021-01-09 23:15:00,119.0,56.0,106.0,67.0,203.0,69.0,230.0,54.0,91.0
2021-01-09 23:30:00,106.0,58.0,98.0,69.0,150.0,50.0,180.0,58.0,75.0
2021-01-09 23:45:00,112.0,54.0,66.0,54.0,166.0,57.0,181.0,47.0,69.0
2021-01-10 00:00:00,75.0,42.0,67.0,59.0,131.0,42.0,159.0,48.0,60.0
2021-01-10 00:15:00,73.0,33.0,64.0,34.0,124.0,34.0,154.0,38.0,44.0
2021-01-10 00:30:00,77.0,22.0,50.0,17.0,107.0,29.0,120.0,37.0,42.0
2021-01-10 00:45:00,76.0,38.0,43.0,33.0,95.0,33.0,115.0,39.0,42.0
2021-01-10 01:00:00,64.0,25.0,38.0,27.0,84.0,25.0,69.0,24.0,39.0
2021-01-10 01:15:00,55.0,21.0,41.0,25.0,100.0,25.0,93.0,22.0,32.0
2021-01-10 01:30:00,58.0,26.0,22.0,16.0,77.0,27.0,63.0,28.0,30.0
2021-01-10 01:45:00,29.0,21.0,17.0,22.0,86.0,25.0,64.0,24.0,33.0
2021-01-10 02:00:00,29.0,20.0,30.0,32.0,63.0,14.0,69.0,21.0,17.0
2021-01-10 02:15:00,50.0,20.0,23.0,19.0,53.0,10.0,58.0,17.0,9.0
2021-01-10 02:30:00,35.0,8.0,12.0,16.0,64.0,26.0,49.0,18.0,22.0
2021-01-10 02:45:00,29.0,14.0,11.0,32.0,46.0,9.0,49.0,13.0,20.0
2021-01-10 03:00:00,28.0,6.0,18.0,18.0,36.0,17.0,32.0,12.0,18.0
2021-01-10 03:15:00,23.0,7.0,25.0,19.0,44.0,15.0,36.0,11.0,20.0
2021-01-10 03:30:00,27.0,12.0,22.0,13.0,31.0,15.0,54.0,5.0,17.0
2021-01-10 03:45:00,28.0,15.0,14.0,14.0,33.0,20.0,50.0,11.0,20.0
2021-01-10 04:00:00,20.0,15.0,13.0,8.0,38.0,15.0,63.0,10.0,7.0
2021-01-10 04:15:00,23.0,14.0,21.0,4.0,35.0,33.0,43.0,10.0,25.0
2021-01-10 04:30:00,27.0,5.0,15.0,9.0,44.0,16.0,58.0,4.0,16.0
2021-01-10 04:45:00,25.0,13.0,19.0,7.0,47.0,18.0,55.0,10.0,15.0
2021-01-10 05:00:00,25.0,16.0,25.0,11.0,47.0,19.0,56.0,10.0,17.0
2021-01-10 05:15:00,27.0,11.0,40.0,20.0,65.0,31.0,68.0,10.0,28.0
2021-01-10 05:30:00,42.0,19.0,50.0,29.0,81.0,26.0,86.0,20.0,31.0
2021-01-10 05:45:00,49.0,21.0,56.0,31.0,69.0,34.0,96.0,17.0,40.0
2021-01-10 06:00:00,51.0,20.0,50.0,33.0,86.0,51.0,102.0,25.0,37.0
2021-01-10 06:15:00,71.0,36.0,85.0,35.0,111.0,47.0,133.0,30.0,50.0
2021-01-10 06:30:00,90.0,35.0,84.0,40.0,181.0,64.0,168.0,46.0,72.0
2021-01-10 06:45:00,98.0,41.0,104.0,45.0,137.0,80.0,160.0,57.0,84.0
2021-01-10 07:00:00,78.0,31.0,106.0,32.0,105.0,53.0,169.0,41.0,59.0
2021-01-10 07:15:00,128.0,44.0,104.0,64.0,133.0,79.0,171.0,51.0,110.0
2021-01-10 07:30:00,140.0,39.0,170.0,58.0,179.0,86.0,219.0,71.0,109.0
2021-01-10 07:45:00,198.0,58.0,163.0,72.0,193.0,97.0,215.0,67.0,124.0
2021-01-10 08:00:00,132.0,67.0,187.0,83.0,197.0,111.0,228.0,94.0,148.0
2021-01-10 08:15:00,149.0,74.0,218.0,88.0,200.0,138.0,262.0,118.0,162.0
2021-01-10 08:30:00,187.0,85.0,256.0,94.0,275.0,156.0,327.0,113.0,223.0
2021-01-10 08:45:00,199.0,116.0,291.0,118.0,316.0,181.0,372.0,126.0,242.0
2021-01-10 09:00:00,185.0,136.0,319.0,131.0,340.0,195.0,424.0,130.0,248.0
2021-01-10 09:15:00,242.0,146.0,443.0,180.0,412.0,203.0,435.0,173.0,285.0
2021-01-10 09:30:00,252.0,191.0,445.0,179.0,485.0,231.0,568.0,199.0,299.0
2021-01-10 09:45:00,283.0,225.0,485.0,194.0,576.0,264.0,656.0,206.0,374.0
2021-01-10 10:00:00,275.0,245.0,497.0,189.0,541.0,293.0,617.0,195.0,368.0
2021-01-10 10:15:00,343.0,253.0,518.0,234.0,531.0,277.0,631.0,194.0,383.0
2021-01-10 10:30:00,284.0,260.0,511.0,233.0,619.0,301.0,778.0,225.0,426.0
2021-01-10 10:45:00,316.0,220.0,564.0,220.0,568.0,292.0,696.0,228.0,449.0
2021-01-10 11:00:00,338.0,318.0,630.0,254.0,632.0,313.0,704.0,228.0,447.0
2021-01-10 11:15:00,329.0,323.0,624.0,244.0,650.0,297.0,798.0,235.0,434.0
2021-01-10 11:30:00,330.0,273.0,733.0,297.0,712.0,380.0,899.0,233.0,515.0
2021-01-10 11:45:00,355.0,290.0,667.0,283.0,700.0,368.0,882.0,211.0,505.0
2021-01-10 12:00:00,350.0,314.0,703.0,278.0,695.0,364.0,840.0,248.0,477.0
2021-01-10 12:15:00,362.0,330.0,665.0,266.0,683.0,365.0,897.0,276.0,468.0
2021-01-10 12:30:00,338.0,320.0,641.0,278.0,762.0,320.0,850.0,248.0,461.0
2021-01-10 12:45:00,399.0,307.0,614.0,258.0,713.0,343.0,836.0,248.0,466.0
2021-01-10 13:00:00,298.0,284.0,614.0,307.0,664.0,329.0,760.0,274.0,429.0
2021-01-10 13:15:00,338.0,318.0,611.0,240.0,659.0,323.0,716.0,203.0,446.0
2021-01-10 13:30:00,342.0,300.0,617.0,290.0,722.0,342.0,679.0,259.0,424.0
2021-01-10 13:45:00,311.0,300.0,665.0,291.0,666.0,357.0,749.0,202.0,468.0
2021-01-10 14:00:00,325.0,286.0,618.0,283.0,668.0,348.0,789.0,201.0,436.0
2021-01-10 14:15:00,325.0,296.0,649.0,256.0,620.0,356.0,712.0,221.0,480.0
2021-01-10 14:30:00,302.0,286.0,606.0,266.0,705.0,359.0,765.0,223.0,444.0
2021-01-10 14:45:00,308.0,310.0,647.0,248.0,701.0,346.0,699.0,244.0,445.0
2021-01-10 15:00:00,302.0,279.0,601.0,248.0,693.0,326.0,729.0,197.0,427.0
2021-01-10 15:15:00,302.0,271.0,609.0,248.0,645.0,294.0,777.0,190.0,385.0
2021-01-10 15:30:00,295.0,273.0,592.0,246.0,706.0,315.0,727.0,234.0,417.0
2021-01-10 15:45:00,316.0,259.0,543.0,223.0,701.0,330.0,765.0,276.0,420.0
2021-01-10 16:00:00,318.0,255.0,544.0,229.0,686.0,314.0,633.0,265.0,378.0
2021-01-10 16:15:00,261.0,284.0,567.0,225.0,656.0,305.0,669.0,216.0,388.0
2021-01-10 16:30:00,247.0,239.0,510.0,222.0,675.0,300.0,587.0,234.0,398.0
2021-01-10 16:45:00,299.0,241.0,517.0,216.0,599.0,274.0,644.0,232.0,340.0
2021-01-10 17:00:00,267.0,253.0,496.0,245.0,684.0,287.0,665.0,208.0,387.0
2021-01-10 17:15:00,266.0,241.0,500.0,204.0,641.0,269.0,645.0,219.0,363.0
2021-01-10 17:30:00,265.0,243.0,446.0,224.0,635.0,246.0,622.0,205.0,328.0
2021-01-10 17:45:00,307.0,201.0,391.0,209.0,561.0,211.0,610.0,220.0,299.0
2021-01-10 18:00:00,248.0,200.0,372.0,164.0,520.0,216.0,583.0,217.0,280.0
2021-01-10 18:15:00,288.0,193.0,393.0,186.0,434.0,211.0,551.0,228.0,292.0
2021-01-10 18:30:00,227.0,199.0,304.0,179.0,412.0,202.0,501.0,202.0,278.0
2021-01-10 18:45:00,243.0,163.0,307.0,137.0,391.0,183.0,463.0,194.0,245.0
2021-01-10 19:00:00,199.0,176.0,284.0,144.0,337.0,160.0,413.0,173.0,230.0
2021-01-10 19:15:00,209.0,194.0,275.0,150.0,358.0,158.0,404.0,162.0,212.0
2021-01-10 19:30:00,190.0,172.0,276.0,99.0,363.0,173.0,410.0,168.0,216.0
2021-01-10 19:45:00,189.0,153.0,252.0,111.0,358.0,144.0,407.0,162.0,213.0
2021-01-10 20:00:00,184.0,132.0,207.0,140.0,342.0,155.0,317.0,126.0,213.0
2021-01-10 20:15:00,183.0,151.0,198.0,52.0,327.0,132.0,301.0,139.0,178.0
2021-01-10 20:30:00,162.0,113.0,198.0,66.0,321.0,137.0,308.0,134.0,175.0
2021-01-10 20:45:00,164.0,112.0,199.0,101.0,323.0,130.0,293.0,141.0,180.0
2021-01-10 21:00:00,177.0,107.0,159.0,54.0,282.0,127.0,311.0,120.0,170.0
2021-01-10 21:15:00,157.0,149.0,180.0,79.0,295.0,138.0,281.0,114.0,179.0
2021-01-10 21:30:00,179.0,178.0,153.0,59.0,307.0,105.0,310.0,113.0,141.0
2021-01-10 21:45:00,181.0,148.0,141.0,50.0,260.0,92.0,272.0,116.0,112.0
2021-01-10 22:00:00,177.0,135.0,120.0,44.0,270.0,70.0,265.0,89.0,87.0
2021-01-10 22:15:00,117.0,119.0,104.0,52.0,231.0,74.0,223.0,82.0,88.0
2021-01-10 22:30:00,121.0,108.0,93.0,49.0,196.0,67.0,190.0,67.0,74.0
2021-01-10 22:45:00,101.0,118.0,62.0,43.0,173.0,59.0,142.0,67.0,66.0
2021-01-10 23:00:00,93.0,86.0,58.0,26.0,148.0,41.0,160.0,59.0,51.0
2021-01-10 23:15:00,96.0,52.0,55.0,35.0,128.0,32.0,126.0,48.0,41.0
2021-01-10 23:30:00,75.0,36.0,46.0,22.0,112.0,23.0,92.0,30.0,34.0
2021-01-10 23:45:00,73.0,74.0,31.0,25.0,84.0,18.0,68.0,26.0,22.0
2021-01-11 00:00:00,53.0,30.0,33.0,16.0,62.0,14.0,71.0,26.0,20.0
2021-01-11 00:15:00,38.0,23.0,23.0,11.0,52.0,8.0,58.0,23.0,13.0
2021-01-11 00:30:00,36.0,26.0,18.0,9.0,42.0,6.0,30.0,16.0,8.0
2021-01-11 00:45:00,24.0,25.0,14.0,10.0,59.0,13.0,31.0,11.0,16.0
